satisfaction_level;last_evaluation;number_project;average_monthly_hours;tenure;work_accident;promotion_last_5years;salary;department;left;workload_segment;high_performer_unsatisfied;critical_tenure;overdue_promotion;risk_score;leaving_probability;attrition_risk;risk_reasons
0,64;0,79;4;274;2;1;0;low;technical;0;Overworked;0;0;0;2;0,008476180246014937;Low Risk;Overworked | Low Salary
0,62;0,54;3;142;2;0;0;medium;sales;0;Underutilized;0;0;0;1;0,008470611535255032;Low Risk;Underutilized
0,55;0,78;4;261;3;0;0;high;management;0;Overworked;0;1;0;2;0,00846995254586875;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,97;0,5;3;266;3;1;0;medium;sales;0;Overworked;0;1;0;2;0,008466661969779635;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,87;0,74;4;178;2;1;0;medium;support;0;Balanced;0;0;0;0;0,008463497584983371;Low Risk;No clear risk factor
0,84;0,68;4;151;2;0;0;low;technical;0;Underutilized;0;0;0;2;0,0084623845309696;Low Risk;Underutilized | Low Salary
0,75;0,64;4;247;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,008456271007446342;Low Risk;Critical Tenure (Year 3-5)
0,89;0,62;5;144;2;0;0;low;hr;0;Underutilized;0;0;0;2;0,00845423966381393;Low Risk;Underutilized | Low Salary
0,95;0,78;3;204;2;1;0;medium;marketing;0;Balanced;0;0;0;0;0,008451412268230325;Low Risk;No clear risk factor
0,72;0,71;3;242;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,008450621391306317;Low Risk;No clear risk factor
0,86;0,66;3;150;2;0;0;low;sales;0;Underutilized;0;0;0;2;0,008449076342692598;Low Risk;Underutilized | Low Salary
0,86;0,49;4;251;2;0;0;medium;technical;0;Overworked;0;0;0;1;0,008446810104911096;Low Risk;Overworked
0,64;0,72;4;152;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,008438917691495204;Low Risk;Critical Tenure (Year 3-5)
0,81;0,59;4;187;2;0;0;low;technical;0;Balanced;0;0;0;1;0,008432597030514537;Low Risk;Low Salary
0,89;0,78;3;185;2;1;0;medium;technical;0;Balanced;0;0;0;0;0,00843103498245682;Low Risk;No clear risk factor
0,63;0,85;4;182;3;1;0;high;sales;0;Balanced;0;1;0;1;0,008426194792375686;Low Risk;Critical Tenure (Year 3-5)
0,6;0,91;4;185;3;1;0;low;product_mng;0;Balanced;0;1;0;2;0,00842486762709667;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,83;0,67;3;175;3;0;0;medium;product_mng;0;Balanced;0;1;0;1;0,008423142700638502;Low Risk;Critical Tenure (Year 3-5)
0,59;0,43;3;171;3;0;0;medium;hr;0;Balanced;0;1;0;1;0,00841829653194844;Low Risk;Critical Tenure (Year 3-5)
0,92;0,66;3;230;3;0;0;high;technical;0;Balanced;0;1;0;1;0,008415003034459186;Low Risk;Critical Tenure (Year 3-5)
0,75;0,84;3;145;3;1;0;low;support;0;Underutilized;0;1;0;3;0,008408775603348528;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,93;0,97;4;158;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,008405920718787577;Low Risk;Critical Tenure (Year 3-5)
0,9;0,79;4;236;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,008405482990626153;Low Risk;Critical Tenure (Year 3-5)
0,97;0,67;3;169;2;1;0;medium;sales;0;Balanced;0;0;0;0;0,008402113531343293;Low Risk;No clear risk factor
0,63;0,64;3;174;2;0;0;medium;accounting;0;Balanced;0;0;0;0;0,008388488124445287;Low Risk;No clear risk factor
0,97;0,76;3;147;3;1;0;low;support;0;Underutilized;0;1;0;3;0,00837864653716933;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,68;0,43;3;161;2;1;0;medium;sales;0;Balanced;0;0;0;0;0,00836225132265353;Low Risk;No clear risk factor
0,59;0,92;4;196;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,008360838712298098;Low Risk;No clear risk factor
0,84;0,54;4;179;2;0;0;low;technical;0;Balanced;0;0;0;1;0,008345830984608567;Low Risk;Low Salary
0,74;0,54;4;167;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,00834323783232237;Low Risk;No clear risk factor
0,95;0,63;3;153;2;0;0;low;sales;0;Balanced;0;0;0;1;0,008333677448013568;Low Risk;Low Salary
0,96;0,66;3;155;2;0;0;low;sales;0;Balanced;0;0;0;1;0,008333677448013568;Low Risk;Low Salary
0,76;0,63;3;162;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,008332179456405998;Low Risk;No clear risk factor
0,49;0,63;3;181;3;1;0;medium;product_mng;0;Balanced;0;1;0;1;0,008330455996033497;Low Risk;Critical Tenure (Year 3-5)
0,92;0,57;3;191;3;0;0;low;support;0;Balanced;0;1;0;2;0,008320374144242386;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,97;0,6;3;162;3;0;0;medium;technical;0;Balanced;0;1;0;1;0,008315496130528451;Low Risk;Critical Tenure (Year 3-5)
0,7;0,67;3;179;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,008315225043985101;Low Risk;Critical Tenure (Year 3-5)
0,67;0,44;4;194;2;1;0;low;sales;0;Balanced;0;0;0;1;0,008309081194944388;Low Risk;Low Salary
0,99;0,62;4;140;2;1;0;low;support;0;Underutilized;0;0;0;2;0,008293768634575847;Low Risk;Underutilized | Low Salary
0,62;0,49;3;158;2;0;0;low;sales;0;Balanced;0;0;0;1;0,008288837631694725;Low Risk;Low Salary
0,74;0,66;3;177;2;0;0;low;sales;0;Balanced;0;0;0;1;0,008288515842882324;Low Risk;Low Salary
0,88;0,59;2;144;3;0;0;medium;sales;0;Underutilized;0;1;0;2;0,008278375039236611;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3)
0,65;0,4;2;141;2;0;0;low;IT;0;Underutilized;0;0;0;2;0,008275470671791775;Low Risk;Underutilized | Too Few Projects (<3) | Low Salary
0,89;0,55;3;260;2;0;0;low;RandD;0;Overworked;0;0;0;2;0,008257942148472542;Low Risk;Overworked | Low Salary
0,61;0,59;3;162;2;1;0;low;IT;0;Balanced;0;0;0;1;0,008256145345304554;Low Risk;Low Salary
0,77;0,65;4;164;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,00825461637078536;Low Risk;No clear risk factor
0,59;0,61;4;141;2;1;0;medium;hr;0;Underutilized;0;0;0;1;0,008248875719230388;Low Risk;Underutilized
0,78;0,72;5;270;3;1;0;low;technical;0;Overworked;0;1;0;3;0,00824822390600012;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,96;0,87;4;187;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,008246480153082767;Low Risk;No clear risk factor
0,94;0,92;3;187;2;0;0;low;marketing;0;Balanced;0;0;0;1;0,00824606144629869;Low Risk;Low Salary
0,95;0,9;3;186;2;0;0;low;marketing;0;Balanced;0;0;0;1;0,00824606144629869;Low Risk;Low Salary
0,52;0,57;3;183;2;0;0;low;technical;0;Balanced;0;0;0;1;0,008241389765510011;Low Risk;Low Salary
0,93;0,7;5;231;7;0;1;high;sales;0;Balanced;0;0;0;0;0,008237912283093722;Low Risk;No clear risk factor
0,98;0,78;4;155;3;1;0;low;technical;0;Balanced;0;1;0;2;0,008237411617167588;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,62;0,97;5;180;2;0;0;high;technical;0;Balanced;0;0;0;0;0,008235462962843084;Low Risk;No clear risk factor
0,57;0,98;3;236;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,008229089914862724;Low Risk;Critical Tenure (Year 3-5)
0,78;0,61;3;148;2;0;0;medium;sales;0;Underutilized;0;0;0;1;0,008223357312321586;Low Risk;Underutilized
0,65;0,77;4;273;2;0;0;high;support;0;Overworked;0;0;0;1;0,008213285916321787;Low Risk;Overworked
0,92;0,53;3;238;2;0;0;low;product_mng;0;Balanced;0;0;0;1;0,008196136680234308;Low Risk;Low Salary
0,79;0,74;3;238;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,00819232267643545;Low Risk;No clear risk factor
0,74;0,58;4;148;2;0;0;medium;product_mng;0;Underutilized;0;0;0;1;0,0081895966389438;Low Risk;Underutilized
0,95;0,5;4;186;3;1;0;low;sales;0;Balanced;0;1;0;2;0,008185685543540638;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,99;0,51;4;232;3;0;0;low;RandD;0;Balanced;0;1;0;2;0,008178875145224567;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,79;0,6;5;235;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,008178867060810864;Low Risk;No clear risk factor
0,77;0,66;3;147;2;0;0;medium;sales;0;Underutilized;0;0;0;1;0,008178009592293678;Low Risk;Underutilized
0,99;0,59;3;163;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,008168693422857733;Low Risk;No clear risk factor
0,87;0,64;2;169;3;1;0;medium;marketing;0;Balanced;0;1;0;1;0,008167768871954376;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,58;0,77;4;196;2;1;0;low;technical;0;Balanced;0;0;0;1;0,008154356918009777;Low Risk;Low Salary
0,53;0,66;3;109;2;0;0;medium;RandD;0;Underutilized;0;0;0;1;0,008154147850981432;Low Risk;Underutilized
0,8;0,66;4;181;3;1;0;low;sales;0;Balanced;0;1;0;2;0,008150872941409922;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,85;0,52;4;174;2;0;0;low;technical;0;Balanced;0;0;0;1;0,008143490394115698;Low Risk;Low Salary
0,84;0,49;4;178;3;0;0;medium;support;0;Balanced;0;1;0;1;0,00814034140944463;Low Risk;Critical Tenure (Year 3-5)
0,67;0,72;4;192;3;1;0;medium;support;0;Balanced;0;1;0;1;0,008133254677784094;Low Risk;Critical Tenure (Year 3-5)
0,78;0,99;3;151;3;1;0;low;product_mng;0;Underutilized;0;1;0;3;0,008132102864503787;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
1,0;0,8;3;223;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,008123975984237152;Low Risk;Critical Tenure (Year 3-5)
0,89;0,73;3;169;3;0;0;high;support;0;Balanced;0;1;0;1;0,00812020764347088;Low Risk;Critical Tenure (Year 3-5)
0,54;0,67;3;243;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,008119196708834384;Low Risk;No clear risk factor
0,9;0,69;4;172;3;0;0;medium;product_mng;0;Balanced;0;1;0;1;0,008112940342307999;Low Risk;Critical Tenure (Year 3-5)
0,69;0,56;4;178;3;0;0;medium;support;0;Balanced;0;1;0;1;0,008111330370262803;Low Risk;Critical Tenure (Year 3-5)
0,56;0,94;4;215;2;0;0;high;technical;0;Balanced;0;0;0;0;0,008109613293555636;Low Risk;No clear risk factor
0,8;0,64;5;180;2;0;0;low;support;0;Balanced;0;0;0;1;0,008106568473558607;Low Risk;Low Salary
0,85;0,67;3;176;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,00810458192660231;Low Risk;No clear risk factor
0,84;0,85;4;185;3;1;0;medium;IT;0;Balanced;0;1;0;1;0,008099459318776007;Low Risk;Critical Tenure (Year 3-5)
0,97;0,75;3;241;2;0;0;low;technical;0;Balanced;0;0;0;1;0,00809078146753358;Low Risk;Low Salary
0,69;0,6;3;139;2;0;0;low;marketing;0;Underutilized;0;0;0;2;0,008086722877077828;Low Risk;Underutilized | Low Salary
0,88;0,71;4;250;3;0;0;medium;RandD;0;Overworked;0;1;0;2;0,008084801635909803;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,97;0,78;3;268;3;1;0;low;technical;0;Overworked;0;1;0;3;0,00807957488757986;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,84;0,51;4;173;2;0;0;low;technical;0;Balanced;0;0;0;1;0,008079541919594353;Low Risk;Low Salary
0,71;0,77;3;145;3;0;0;high;technical;0;Underutilized;0;1;0;2;0,008076915199367525;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,98;0,84;4;200;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,00806225128957658;Low Risk;No clear risk factor
0,58;0,5;4;225;3;0;0;high;support;0;Balanced;0;1;0;1;0,008056050548939408;Low Risk;Critical Tenure (Year 3-5)
0,69;0,66;4;178;3;0;0;low;RandD;0;Balanced;0;1;0;2;0,008053444020268214;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,99;0,98;4;169;3;1;0;low;technical;0;Balanced;0;1;0;2;0,008052200401503347;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,58;0,96;3;202;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,0080499543049;Low Risk;No clear risk factor
0,7;0,74;3;157;3;0;0;high;technical;0;Balanced;0;1;0;1;0,008048400142282771;Low Risk;Critical Tenure (Year 3-5)
0,8;0,65;4;172;3;1;0;low;accounting;0;Balanced;0;1;0;2;0,008047416318038398;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,7;0,95;3;158;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,008040450617267636;Low Risk;No clear risk factor
0,93;0,67;4;135;3;1;0;medium;marketing;0;Underutilized;0;1;0;2;0,008033444594724428;Low Risk;Critical Tenure (Year 3-5) | Underutilized
1,0;0,61;5;264;3;0;0;medium;RandD;0;Overworked;0;1;0;2;0,00803287167257426;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,55;0,64;3;101;2;1;0;medium;sales;0;Underutilized;0;0;0;1;0,008031407501204;Low Risk;Underutilized
0,97;0,77;4;208;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,008016400179616353;Low Risk;No clear risk factor
0,78;0,8;4;194;2;1;0;medium;technical;0;Balanced;0;0;0;0;0,008009063576076668;Low Risk;No clear risk factor
0,89;0,69;4;170;3;0;0;low;product_mng;0;Balanced;0;1;0;2;0,00799479977703604;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,63;0,58;4;141;3;1;0;medium;technical;0;Underutilized;0;1;0;2;0,007991559690926475;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,95;0,66;4;168;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,007991318700308316;Low Risk;No clear risk factor
0,84;0,96;3;161;2;1;0;low;sales;0;Balanced;0;0;0;1;0,007990364631926325;Low Risk;Low Salary
0,7;0,52;5;200;2;1;0;low;IT;0;Balanced;0;0;0;1;0,007989912276302772;Low Risk;Low Salary
0,92;0,62;4;265;3;1;0;medium;sales;0;Overworked;0;1;0;2;0,007987607813781293;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,89;0,63;4;270;3;1;0;medium;sales;0;Overworked;0;1;0;2;0,007987607813781293;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,54;0,52;4;173;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,007981978688170435;Low Risk;No clear risk factor
0,95;0,75;4;151;3;0;0;medium;product_mng;0;Underutilized;0;1;0;2;0,007975875316366673;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,84;0,79;4;259;3;0;0;medium;RandD;0;Overworked;0;1;0;2;0,007974895975581953;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,97;0,76;3;193;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007970669158595421;Low Risk;Critical Tenure (Year 3-5)
0,78;0,53;3;152;2;0;0;low;marketing;0;Balanced;0;0;0;1;0,007968743730260054;Low Risk;Low Salary
0,8;0,57;3;162;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,007966707734859298;Low Risk;No clear risk factor
0,53;0,67;4;167;2;0;0;low;management;0;Balanced;0;0;0;1;0,007964864016905084;Low Risk;Low Salary
0,66;0,48;3;192;3;1;0;low;sales;0;Balanced;0;1;0;2;0,007963079603951213;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,49;0,65;4;176;3;1;0;medium;hr;0;Balanced;0;1;0;1;0,007962912238882531;Low Risk;Critical Tenure (Year 3-5)
0,92;0,49;3;240;2;0;0;low;hr;0;Balanced;0;0;0;1;0,00795841445250038;Low Risk;Low Salary
0,5;0,6;3;270;3;1;0;medium;management;0;Overworked;0;1;0;2;0,007956606527941872;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,93;0,9;3;172;3;0;0;medium;product_mng;0;Balanced;0;1;0;1;0,007954838374251778;Low Risk;Critical Tenure (Year 3-5)
0,97;0,54;5;185;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,007949757568636038;Low Risk;No clear risk factor
0,96;0,85;4;173;3;0;0;high;marketing;0;Balanced;0;1;0;1;0,0079455205303321;Low Risk;Critical Tenure (Year 3-5)
0,63;0,66;3;177;2;1;0;medium;support;0;Balanced;0;0;0;0;0,007944299031991344;Low Risk;No clear risk factor
0,53;0,4;5;212;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,007942297360121763;Low Risk;Critical Tenure (Year 3-5)
1,0;0,84;3;185;3;0;0;medium;product_mng;0;Balanced;0;1;0;1;0,007941670478142699;Low Risk;Critical Tenure (Year 3-5)
0,76;0,6;4;177;2;0;0;low;support;0;Balanced;0;0;0;1;0,007933901480739872;Low Risk;Low Salary
0,69;0,54;5;152;3;1;0;medium;management;0;Balanced;0;1;0;1;0,007932546266946732;Low Risk;Critical Tenure (Year 3-5)
0,75;0,66;5;234;2;0;0;high;management;0;Balanced;0;0;0;0;0,00792736276626386;Low Risk;No clear risk factor
0,7;0,58;4;207;2;1;0;medium;sales;0;Balanced;0;0;0;0;0,007921552300218569;Low Risk;No clear risk factor
0,92;0,68;4;178;3;0;0;low;product_mng;0;Balanced;0;1;0;2;0,007915932137024288;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,51;0,56;4;198;2;1;0;medium;technical;0;Balanced;0;0;0;0;0,007915895511510533;Low Risk;No clear risk factor
0,98;0,69;3;152;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,007912856246761319;Low Risk;No clear risk factor
0,66;0,96;4;160;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,00791284151450808;Low Risk;No clear risk factor
0,89;0,75;3;167;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007909616793922733;Low Risk;Low Salary
0,68;0,74;3;227;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007905931778636023;Low Risk;No clear risk factor
0,82;0,82;3;164;3;0;0;high;technical;0;Balanced;0;1;0;1;0,007905039847167464;Low Risk;Critical Tenure (Year 3-5)
0,55;0,71;4;181;2;1;0;low;RandD;0;Balanced;0;0;0;1;0,007902728421237688;Low Risk;Low Salary
0,71;0,62;3;222;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007894875992136266;Low Risk;Critical Tenure (Year 3-5)
0,63;0,73;3;272;2;0;0;low;product_mng;0;Overworked;0;0;0;2;0,007894364063237631;Low Risk;Overworked | Low Salary
0,93;0,62;4;142;2;0;0;medium;IT;0;Underutilized;0;0;0;1;0,007886854669083575;Low Risk;Underutilized
0,84;0,59;3;234;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007884630661112484;Low Risk;Critical Tenure (Year 3-5)
0,78;0,59;5;236;3;0;0;high;technical;0;Balanced;0;1;0;1;0,007884416372558177;Low Risk;Critical Tenure (Year 3-5)
0,49;0,61;3;148;2;1;0;low;RandD;0;Underutilized;0;0;0;2;0,007883397855632942;Low Risk;Underutilized | Low Salary
0,4;0,85;5;99;2;1;0;high;support;0;Underutilized;1;0;0;2;0,007881840301097889;Low Risk;Low Satisfaction | Underutilized | High Performer but Unsatisfied
0,99;0,72;3;119;2;1;0;low;marketing;0;Underutilized;0;0;0;2;0,007879257704781217;Low Risk;Underutilized | Low Salary
0,97;0,65;3;219;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007877436305505851;Low Risk;Low Salary
0,62;0,75;3;149;2;1;0;medium;technical;0;Underutilized;0;0;0;1;0,007876651196293183;Low Risk;Underutilized
0,76;0,56;3;154;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007871319892800769;Low Risk;Low Salary
0,84;0,81;4;152;2;1;0;medium;product_mng;0;Balanced;0;0;0;0;0,0078627165725101;Low Risk;No clear risk factor
0,82;0,51;3;210;2;0;0;low;technical;0;Balanced;0;0;0;1;0,00785966689423224;Low Risk;Low Salary
0,95;0,86;3;207;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007857687534370142;Low Risk;Low Salary
0,57;0,82;3;267;3;0;0;high;management;0;Overworked;0;1;0;2;0,007855859979267356;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,57;0,64;3;188;3;0;0;medium;management;0;Balanced;0;1;0;1;0,007849985929549809;Low Risk;Critical Tenure (Year 3-5)
0,88;0,81;4;179;3;0;0;high;management;0;Balanced;0;1;0;1;0,007849779247886416;Low Risk;Critical Tenure (Year 3-5)
0,97;0,89;4;208;2;1;0;low;technical;0;Balanced;0;0;0;1;0,007839642085258437;Low Risk;Low Salary
0,72;0,73;3;198;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007831012749178691;Low Risk;Low Salary
0,53;0,63;3;205;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,00782900255551952;Low Risk;No clear risk factor
0,81;0,85;4;202;3;1;0;medium;product_mng;0;Balanced;0;1;0;1;0,007826995889341425;Low Risk;Critical Tenure (Year 3-5)
0,59;0,59;3;194;2;1;0;medium;support;0;Balanced;0;0;0;0;0,007822168789384982;Low Risk;No clear risk factor
0,86;0,68;4;170;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007815285436629465;Low Risk;Low Salary
0,78;0,59;3;212;2;0;0;low;technical;0;Balanced;0;0;0;1;0,00781254527648929;Low Risk;Low Salary
0,87;0,62;4;202;3;0;0;high;sales;0;Balanced;0;1;0;1;0,007791818466796119;Low Risk;Critical Tenure (Year 3-5)
0,99;0,67;5;153;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,00778881765286613;Low Risk;Low Salary
0,92;0,49;5;259;3;1;0;medium;support;0;Overworked;0;1;0;2;0,007785707975489593;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,53;0,88;3;150;3;1;0;high;accounting;0;Underutilized;0;1;0;2;0,00778160570195808;Low Risk;Critical Tenure (Year 3-5) | Underutilized
1,0;0,93;5;182;3;1;0;medium;support;0;Balanced;0;1;0;1;0,0077805580839168;Low Risk;Critical Tenure (Year 3-5)
0,69;0,51;3;257;3;1;0;low;IT;0;Overworked;0;1;0;3;0,007774538927367701;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,86;0,56;5;141;2;0;0;medium;sales;0;Underutilized;0;0;0;1;0,007773687706044941;Low Risk;Underutilized
0,99;0,81;5;180;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,007772146514188714;Low Risk;Critical Tenure (Year 3-5)
0,79;0,59;2;157;6;0;0;high;sales;0;Balanced;0;0;1;1;0,007767699309216345;Low Risk;Too Few Projects (<3) | Overdue for Promotion
0,7;0,38;4;270;2;0;0;low;RandD;0;Overworked;0;0;0;2;0,007764282451416331;Low Risk;Overworked | Low Salary
0,66;0,93;4;248;3;0;0;high;management;0;Balanced;0;1;0;1;0,007757811566999276;Low Risk;Critical Tenure (Year 3-5)
0,57;0,65;5;177;2;0;0;high;IT;0;Balanced;0;0;0;0;0,007756535161918873;Low Risk;No clear risk factor
0,89;0,51;3;249;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007753776566302422;Low Risk;Critical Tenure (Year 3-5)
0,98;0,68;5;171;3;0;0;high;management;0;Balanced;0;1;0;1;0,0077511976686788255;Low Risk;Critical Tenure (Year 3-5)
0,95;0,52;3;144;3;0;0;medium;sales;0;Underutilized;0;1;0;2;0,007744065533287896;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,91;0,68;4;187;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007736417796617712;Low Risk;Low Salary
0,75;0,61;4;272;2;0;0;low;technical;0;Overworked;0;0;0;2;0,007736111853559129;Low Risk;Overworked | Low Salary
0,79;0,57;4;233;2;0;0;low;product_mng;0;Balanced;0;0;0;1;0,007724533164235757;Low Risk;Low Salary
0,56;0,68;3;208;3;1;0;medium;support;0;Balanced;0;1;0;1;0,007724237905469177;Low Risk;Critical Tenure (Year 3-5)
0,77;0,73;4;159;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007711953607518393;Low Risk;Critical Tenure (Year 3-5)
0,81;0,51;3;162;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,00771100054081581;Low Risk;No clear risk factor
0,57;0,72;3;202;3;1;0;medium;support;0;Balanced;0;1;0;1;0,007709363161311547;Low Risk;Critical Tenure (Year 3-5)
0,85;0,55;3;137;3;1;0;low;sales;0;Underutilized;0;1;0;3;0,007704390567662671;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,76;0,63;3;198;3;0;0;low;RandD;0;Balanced;0;1;0;2;0,007702490125281627;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,62;0,51;3;222;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,007701086615120895;Low Risk;Critical Tenure (Year 3-5)
0,76;0,75;3;239;2;0;0;low;hr;0;Balanced;0;0;0;1;0,007700879920802138;Low Risk;Low Salary
0,82;0,92;3;187;3;1;0;medium;hr;0;Balanced;0;1;0;1;0,007696311505401469;Low Risk;Critical Tenure (Year 3-5)
0,96;0,89;3;163;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,00769588428633081;Low Risk;Low Salary
0,68;0,75;4;258;3;0;0;high;management;0;Overworked;0;1;0;2;0,007694920099731881;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,84;0,54;5;186;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007688569086791518;Low Risk;No clear risk factor
0,71;0,66;3;238;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007686177242589765;Low Risk;Low Salary
0,94;0,59;3;151;2;0;0;low;sales;0;Underutilized;0;0;0;2;0,00767993622868764;Low Risk;Underutilized | Low Salary
0,69;0,94;3;170;3;0;0;high;IT;0;Balanced;0;1;0;1;0,007674808586445885;Low Risk;Critical Tenure (Year 3-5)
0,59;0,53;4;213;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007673437869636555;Low Risk;Low Salary
0,84;0,74;3;234;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,00766909506551319;Low Risk;Critical Tenure (Year 3-5)
0,61;0,73;3;252;3;0;0;high;technical;0;Overworked;0;1;0;2;0,007668020556007064;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,69;0,7;3;212;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,0076642021865474695;Low Risk;No clear risk factor
0,82;0,6;5;232;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007663632012964045;Low Risk;No clear risk factor
0,73;0,69;4;171;3;0;0;medium;product_mng;0;Balanced;0;1;0;1;0,007660924906460306;Low Risk;Critical Tenure (Year 3-5)
1,0;0,56;3;182;3;0;0;medium;support;0;Balanced;0;1;0;1;0,007660529951900991;Low Risk;Critical Tenure (Year 3-5)
0,69;0,75;3;253;3;0;0;high;management;0;Overworked;0;1;0;2;0,0076562183460644395;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,69;0,74;4;266;2;1;0;low;support;0;Overworked;0;0;0;2;0,007655478980619052;Low Risk;Overworked | Low Salary
0,73;0,62;3;171;3;0;0;medium;management;0;Balanced;0;1;0;1;0,007654049404848807;Low Risk;Critical Tenure (Year 3-5)
0,62;0,65;4;212;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007651103014706765;Low Risk;Critical Tenure (Year 3-5)
0,86;0,72;4;178;2;0;0;high;hr;0;Balanced;0;0;0;0;0,007649016052772549;Low Risk;No clear risk factor
